,0
4227,"['NA1_4546761399', 'NA1_4546039176', 'NA1_4545969705', 'NA1_4545910532', 'NA1_4545848841', 'NA1_4545807104', 'NA1_4545766989', 'NA1_4545046684', 'NA1_4545012858', 'NA1_4544965950', 'NA1_4544892725', 'NA1_4544875263', 'NA1_4544852799', 'NA1_4544813941', 'NA1_4544774534', 'NA1_4544759102', 'NA1_4544179446', 'NA1_4544162761', 'NA1_4544115154', 'NA1_4544021349']"
4228,"['NA1_4546777992', 'NA1_4546737017', 'NA1_4546703288', 'NA1_4546314527', 'NA1_4546241962', 'NA1_4546209652', 'NA1_4546171253', 'NA1_4546108264', 'NA1_4545800587', 'NA1_4545774462', 'NA1_4545741586', 'NA1_4545698018', 'NA1_4545437105', 'NA1_4545418394', 'NA1_4545410346', 'NA1_4545402004', 'NA1_4545382704', 'NA1_4545374146', 'NA1_4545359374', 'NA1_4545338241']"
4229,"['NA1_4546357710', 'NA1_4546360908', 'NA1_4546333373', 'NA1_4546300617', 'NA1_4545402938', 'NA1_4545389419', 'NA1_4545379638', 'NA1_4545374219', 'NA1_4545356344', 'NA1_4545340346', 'NA1_4545326181', 'NA1_4545304380', 'NA1_4544437404', 'NA1_4544418032', 'NA1_4543565836', 'NA1_4543465196', 'NA1_4542744578', 'NA1_4542741916', 'NA1_4542729976', 'NA1_4542713251']"
4230,"['NA1_4546722942', 'NA1_4546503756', 'NA1_4546479279', 'NA1_4546475169', 'NA1_4546470868', 'NA1_4545571505', 'NA1_4545560361', 'NA1_4545526408', 'NA1_4545496896', 'NA1_4545480803', 'NA1_4545462143', 'NA1_4545446478', 'NA1_4545433569', 'NA1_4545045992', 'NA1_4544725091', 'NA1_4544634751', 'NA1_4544606387', 'NA1_4544600956', 'NA1_4544585832', 'NA1_4544569862']"
4231,"['NA1_4546259897', 'NA1_4546235167', 'NA1_4546200646', 'NA1_4546181531', 'NA1_4546162230', 'NA1_4546138089', 'NA1_4546118959', 'NA1_4546095832', 'NA1_4546059207', 'NA1_4546037870', 'NA1_4546008513', 'NA1_4545988065', 'NA1_4545789728', 'NA1_4545762436', 'NA1_4545733508', 'NA1_4545717783', 'NA1_4545685098', 'NA1_4545662322', 'NA1_4545650678', 'NA1_4545207948']"
4232,"['NA1_4546737916', 'NA1_4546689972', 'NA1_4546664538', 'NA1_4546634443', 'NA1_4546622220', 'NA1_4546604028', 'NA1_4546584792', 'NA1_4546558766', 'NA1_4546536028', 'NA1_4546514289', 'NA1_4546494268', 'NA1_4546489974', 'NA1_4546475151', 'NA1_4546440441', 'NA1_4546425578', 'NA1_4546413287', 'NA1_4546402302', 'NA1_4545870067', 'NA1_4545803235', 'NA1_4545749628']"
4233,"['NA1_4546760688', 'NA1_4546741166', 'NA1_4546701232', 'NA1_4546376615', 'NA1_4546364652', 'NA1_4546356059', 'NA1_4546346122', 'NA1_4546332261', 'NA1_4546311199', 'NA1_4546280329', 'NA1_4546230709', 'NA1_4546208010', 'NA1_4546166479', 'NA1_4545312903', 'NA1_4545277608', 'NA1_4545096540', 'NA1_4545065331', 'NA1_4544971923', 'NA1_4544939960', 'NA1_4544905700']"
4234,"['NA1_4546008926', 'NA1_4545779239', 'NA1_4545738416', 'NA1_4545557225', 'NA1_4545126147', 'NA1_4545090845', 'NA1_4545044782', 'NA1_4544993707', 'NA1_4544670401', 'NA1_4544650165', 'NA1_4544015623', 'NA1_4544004999', 'NA1_4543974959', 'NA1_4541990931', 'NA1_4541963410', 'NA1_4541948351', 'NA1_4541487171', 'NA1_4541433919', 'NA1_4541266786', 'NA1_4541232240']"
4235,"['NA1_4545636475', 'NA1_4545621801', 'NA1_4545599322', 'NA1_4545568366', 'NA1_4545549967', 'NA1_4545528383', 'NA1_4544736848', 'NA1_4544704157', 'NA1_4544680588', 'NA1_4544669063', 'NA1_4544655831', 'NA1_4544625128', 'NA1_4544609351', 'NA1_4543088713', 'NA1_4543022514', 'NA1_4539331989', 'NA1_4531921130', 'NA1_4531877303', 'NA1_4531858099', 'NA1_4531826006']"
4236,"['NA1_4546467675', 'NA1_4546455442', 'NA1_4546122006', 'NA1_4546079697', 'NA1_4545658835', 'NA1_4545645932', 'NA1_4545632821', 'NA1_4545602169', 'NA1_4545576404', 'NA1_4545477201', 'NA1_4545450913', 'NA1_4545096366', 'NA1_4544742296', 'NA1_4544735916', 'NA1_4544700615', 'NA1_4544472719', 'NA1_4544477961', 'NA1_4544471146', 'NA1_4544452681', 'NA1_4544444549']"
4237,"['NA1_4546695111', 'NA1_4546616192', 'NA1_4545667546', 'NA1_4545560694', 'NA1_4545323437', 'NA1_4545293637', 'NA1_4545273054', 'NA1_4545071917', 'NA1_4544798980', 'NA1_4544769290', 'NA1_4544741432', 'NA1_4544700499', 'NA1_4544672618', 'NA1_4544658262', 'NA1_4544463402', 'NA1_4543553692', 'NA1_4543544439', 'NA1_4543517069', 'NA1_4543304455', 'NA1_4543261659']"
4238,"['NA1_4546004940', 'NA1_4545975776', 'NA1_4545935217', 'NA1_4545876866', 'NA1_4545839068', 'NA1_4545741294', 'NA1_4545711225', 'NA1_4545684461', 'NA1_4545606818', 'NA1_4545586950', 'NA1_4545562167', 'NA1_4545550837', 'NA1_4545533837', 'NA1_4544877270', 'NA1_4544841499', 'NA1_4544138839', 'NA1_4544089609', 'NA1_4541336295', 'NA1_4541294383', 'NA1_4541266296']"
4239,"['NA1_4544837722', 'NA1_4544815412', 'NA1_4544788648', 'NA1_4544765602', 'NA1_4544741306', 'NA1_4544680673', 'NA1_4544650645', 'NA1_4544624473', 'NA1_4544605225', 'NA1_4544582697', 'NA1_4544579795', 'NA1_4544551118', 'NA1_4544545064', 'NA1_4544530000', 'NA1_4544505175', 'NA1_4467545404', 'NA1_4467166334', 'NA1_4461950302', 'NA1_4461866997', 'NA1_4461893062']"
4240,"['NA1_4545900008', 'NA1_4545848717', 'NA1_4545808193', 'NA1_4545792199', 'NA1_4545753140', 'NA1_4545731283', 'NA1_4545707157', 'NA1_4545691384', 'NA1_4545665241', 'NA1_4545626278', 'NA1_4545615886', 'NA1_4545137112', 'NA1_4545101452', 'NA1_4545061889', 'NA1_4545024981', 'NA1_4544973152', 'NA1_4544937784', 'NA1_4544905768', 'NA1_4544276103', 'NA1_4544215389']"
4241,"['NA1_4546693954', 'NA1_4546651171', 'NA1_4545907172', 'NA1_4545869482', 'NA1_4545826259', 'NA1_4545788870', 'NA1_4545760800', 'NA1_4545729285', 'NA1_4545705870', 'NA1_4545673643', 'NA1_4545278411', 'NA1_4545259663', 'NA1_4537078620', 'NA1_4537052591', 'NA1_4537009632', 'NA1_4536072382', 'NA1_4536037892', 'NA1_4535554223', 'NA1_4535522223', 'NA1_4535500046']"
4242,"['NA1_4546280616', 'NA1_4546241623', 'NA1_4546217365', 'NA1_4546181599', 'NA1_4546150565', 'NA1_4546114087', 'NA1_4546080955', 'NA1_4545298253', 'NA1_4545283953', 'NA1_4545246258', 'NA1_4545227198', 'NA1_4545194044', 'NA1_4545163206', 'NA1_4543559912', 'NA1_4543529344', 'NA1_4543512735', 'NA1_4543488200', 'NA1_4543450354', 'NA1_4538924672', 'NA1_4538906748']"
4243,"['NA1_4546007124', 'NA1_4545968122', 'NA1_4545922167', 'NA1_4545780252', 'NA1_4545742428', 'NA1_4545715082', 'NA1_4545627825', 'NA1_4545065717', 'NA1_4545033750', 'NA1_4544988190', 'NA1_4544937570', 'NA1_4544180358', 'NA1_4543224924', 'NA1_4543192498', 'NA1_4543162961', 'NA1_4542379957', 'NA1_4542336543', 'NA1_4541586838', 'NA1_4541544273', 'NA1_4541518736']"
4244,"['NA1_4546781847', 'NA1_4546747255', 'NA1_4546738842', 'NA1_4546709685', 'NA1_4546696710', 'NA1_4546684249', 'NA1_4546668981', 'NA1_4546650047', 'NA1_4546638122', 'NA1_4546626232', 'NA1_4546605221', 'NA1_4546583298', 'NA1_4546227568', 'NA1_4546217199', 'NA1_4546207229', 'NA1_4546178614', 'NA1_4546150719', 'NA1_4546125074', 'NA1_4545353640', 'NA1_4545338717']"
4245,"['NA1_4546712531', 'NA1_4546686179', 'NA1_4546654155', 'NA1_4546627979', 'NA1_4546600463', 'NA1_4546571503', 'NA1_4546552538', 'NA1_4546347291', 'NA1_4546331190', 'NA1_4546304625', 'NA1_4546269079', 'NA1_4546239119', 'NA1_4546192383', 'NA1_4546156926', 'NA1_4546101578', 'NA1_4546046219', 'NA1_4546004174', 'NA1_4545967724', 'NA1_4545919425', 'NA1_4545867661']"
4246,"['NA1_4546184454', 'NA1_4546171659', 'NA1_4546142605', 'NA1_4546111714', 'NA1_4546074949', 'NA1_4546039073', 'NA1_4546000701', 'NA1_4545984358', 'NA1_4545962220', 'NA1_4545947321', 'NA1_4545857156', 'NA1_4545819676', 'NA1_4545783019', 'NA1_4545750769', 'NA1_4545706688', 'NA1_4545681097', 'NA1_4545665744', 'NA1_4545629254', 'NA1_4545606236', 'NA1_4545243306']"
4247,"['NA1_4546233849', 'NA1_4546177705', 'NA1_4546150564', 'NA1_4546103552', 'NA1_4546058570', 'NA1_4545693745', 'NA1_4545662171', 'NA1_4545626639', 'NA1_4545605001', 'NA1_4545575693', 'NA1_4545005424', 'NA1_4544964662', 'NA1_4544918215', 'NA1_4544887051', 'NA1_4544840525', 'NA1_4544812826', 'NA1_4544027706', 'NA1_4543998952', 'NA1_4543959687', 'NA1_4543945177']"
4248,"['NA1_4546703408', 'NA1_4546678601', 'NA1_4546622654', 'NA1_4546596628', 'NA1_4546582865', 'NA1_4546510200', 'NA1_4546485444', 'NA1_4545906042', 'NA1_4545855688', 'NA1_4545751924', 'NA1_4545728113', 'NA1_4545704950', 'NA1_4545615516', 'NA1_4545601848', 'NA1_4545572478', 'NA1_4545533744', 'NA1_4545505497', 'NA1_4545123624', 'NA1_4545091295', 'NA1_4544855399']"
4249,"['NA1_4546299849', 'NA1_4546275775', 'NA1_4546235918', 'NA1_4546196006', 'NA1_4546152289', 'NA1_4546114363', 'NA1_4546072489', 'NA1_4545989306', 'NA1_4545957770', 'NA1_4545795242', 'NA1_4545768794', 'NA1_4545735247', 'NA1_4545702655', 'NA1_4545645605', 'NA1_4545627645', 'NA1_4544484417', 'NA1_4544488793', 'NA1_4544472329', 'NA1_4544463219', 'NA1_4544311838']"
4250,"['NA1_4545511813', 'NA1_4545493325', 'NA1_4545477201', 'NA1_4545459596', 'NA1_4545447566', 'NA1_4544937570', 'NA1_4544893154', 'NA1_4544823523', 'NA1_4544804067', 'NA1_4544771472', 'NA1_4544748708', 'NA1_4544738930', 'NA1_4544670899', 'NA1_4544634581', 'NA1_4544623184', 'NA1_4544602065', 'NA1_4544587915', 'NA1_4544556714', 'NA1_4544549961', 'NA1_4544544988']"
4251,"['NA1_4546528730', 'NA1_4546515529', 'NA1_4546492580', 'NA1_4546489797', 'NA1_4546473968', 'NA1_4546459194', 'NA1_4546436946', 'NA1_4546415993', 'NA1_4546399502', 'NA1_4546394039', 'NA1_4546378607', 'NA1_4545823365', 'NA1_4545513739', 'NA1_4545482588', 'NA1_4545459603', 'NA1_4545448326', 'NA1_4545432799', 'NA1_4545414096', 'NA1_4545401449', 'NA1_4545390611']"
4252,"['NA1_4546688045', 'NA1_4546656618', 'NA1_4546625965', 'NA1_4546125131', 'NA1_4545777964', 'NA1_4545753394', 'NA1_4545720602', 'NA1_4545152790', 'NA1_4545028960', 'NA1_4544769654', 'NA1_4544753114', 'NA1_4544677101', 'NA1_4544653563', 'NA1_4544631000', 'NA1_4543145450', 'NA1_4542976929', 'NA1_4540079909', 'NA1_4540050517', 'NA1_4540037377', 'NA1_4536746802']"
4253,"['NA1_4545439145', 'NA1_4545423606', 'NA1_4545425813', 'NA1_4545403658', 'NA1_4545401908', 'NA1_4545388074', 'NA1_4545380848', 'NA1_4545370120', 'NA1_4545330571', 'NA1_4545323513', 'NA1_4545310941', 'NA1_4545287583', 'NA1_4545257099', 'NA1_4545221596', 'NA1_4545179613', 'NA1_4545132777', 'NA1_4545071481', 'NA1_4545015620', 'NA1_4544978721', 'NA1_4544927212']"
4254,"['NA1_4546701732', 'NA1_4546684315', 'NA1_4546660542', 'NA1_4546639311', 'NA1_4546609566', 'NA1_4545778094', 'NA1_4545759418', 'NA1_4545742825', 'NA1_4545722985', 'NA1_4545687504', 'NA1_4545663428', 'NA1_4545636186', 'NA1_4545608216', 'NA1_4545546061', 'NA1_4544851903', 'NA1_4544815200', 'NA1_4544785856', 'NA1_4544729607', 'NA1_4544724841', 'NA1_4544691213']"
4255,"['NA1_4546297031', 'NA1_4546275337', 'NA1_4546256306', 'NA1_4546144234', 'NA1_4546032653', 'NA1_4545988289', 'NA1_4545880162', 'NA1_4545840543', 'NA1_4545815098', 'NA1_4545775369', 'NA1_4545747088', 'NA1_4545252941', 'NA1_4545224398', 'NA1_4545179613', 'NA1_4545076644', 'NA1_4545042085', 'NA1_4544849342', 'NA1_4544806584', 'NA1_4543932258', 'NA1_4543921892']"
4256,"['NA1_4545287583', 'NA1_4545257099', 'NA1_4545221596', 'NA1_4545046641', 'NA1_4545013809', 'NA1_4544751012', 'NA1_4544717379', 'NA1_4544694548', 'NA1_4544675325', 'NA1_4544653716', 'NA1_4544631639', 'NA1_4544410674', 'NA1_4544298049', 'NA1_4544273493', 'NA1_4544253436', 'NA1_4544235136', 'NA1_4544206298', 'NA1_4544181978', 'NA1_4544164199', 'NA1_4544130432']"
4257,"['NA1_4546677141', 'NA1_4546637526', 'NA1_4546604452', 'NA1_4546580591', 'NA1_4546578945', 'NA1_4546193016', 'NA1_4546153453', 'NA1_4546000701', 'NA1_4545892376', 'NA1_4545838099', 'NA1_4545796478', 'NA1_4545772691', 'NA1_4545760950', 'NA1_4545703610', 'NA1_4545642540', 'NA1_4545279938', 'NA1_4545233711', 'NA1_4545214480', 'NA1_4545188178', 'NA1_4545147883']"
4258,"['NA1_4546547996', 'NA1_4546511261', 'NA1_4546492106', 'NA1_4546473237', 'NA1_4546452543', 'NA1_4546430925', 'NA1_4546415928', 'NA1_4546376774', 'NA1_4546363301', 'NA1_4546364942', 'NA1_4546349723', 'NA1_4546349250', 'NA1_4546344747', 'NA1_4546046427', 'NA1_4544565625', 'NA1_4544548681', 'NA1_4544532385', 'NA1_4544527135', 'NA1_4544183185', 'NA1_4544143565']"
4259,"['NA1_4546756414', 'NA1_4546705697', 'NA1_4546695235', 'NA1_4546667116', 'NA1_4546374861', 'NA1_4546352252', 'NA1_4546345160', 'NA1_4546322337', 'NA1_4546295102', 'NA1_4546276032', 'NA1_4546238368', 'NA1_4546201333', 'NA1_4546111714', 'NA1_4546061612', 'NA1_4546035950', 'NA1_4545989270', 'NA1_4545940167', 'NA1_4545879679', 'NA1_4545015605', 'NA1_4544988300']"
4260,"['NA1_4546365008', 'NA1_4546338679', 'NA1_4546330664', 'NA1_4546319598', 'NA1_4546282688', 'NA1_4546254717', 'NA1_4546230971', 'NA1_4546191691', 'NA1_4546124510', 'NA1_4546093089', 'NA1_4546052935', 'NA1_4545983564', 'NA1_4545935286', 'NA1_4545898244', 'NA1_4545857161', 'NA1_4545629538', 'NA1_4545599653', 'NA1_4545569690', 'NA1_4545272940', 'NA1_4545231507']"
4261,"['NA1_4544821795', 'NA1_4544783622', 'NA1_4544759641', 'NA1_4544730091', 'NA1_4544712983', 'NA1_4544670234', 'NA1_4544646354', 'NA1_4544636386', 'NA1_4544629075', 'NA1_4544610258', 'NA1_4544594890', 'NA1_4544562647', 'NA1_4544547569', 'NA1_4544533523', 'NA1_4544541858', 'NA1_4544218555', 'NA1_4544203847', 'NA1_4544169426', 'NA1_4544145953', 'NA1_4544110268']"
4262,"['NA1_4546756414', 'NA1_4546721707', 'NA1_4546701534', 'NA1_4546618699', 'NA1_4546285311', 'NA1_4546265876', 'NA1_4546220571', 'NA1_4546164110', 'NA1_4546101219', 'NA1_4546053126', 'NA1_4546004437', 'NA1_4545249499', 'NA1_4544674602', 'NA1_4544668022', 'NA1_4544542356', 'NA1_4542760611', 'NA1_4542753500', 'NA1_4542740610', 'NA1_4542733147', 'NA1_4542716601']"
4263,"['NA1_4546664709', 'NA1_4546648019', 'NA1_4546628216', 'NA1_4546606043', 'NA1_4546585126', 'NA1_4545931739', 'NA1_4545897980', 'NA1_4545848702', 'NA1_4545771786', 'NA1_4545735784', 'NA1_4544910541', 'NA1_4544890008', 'NA1_4544847529', 'NA1_4544552484', 'NA1_4519629359', 'NA1_4497312687', 'NA1_4497286883', 'NA1_4494421345', 'NA1_4494373432', 'NA1_4493051896']"
4264,"['NA1_4546751003', 'NA1_4546738942', 'NA1_4546725791', 'NA1_4546713831', 'NA1_4546690357', 'NA1_4546677001', 'NA1_4546671008', 'NA1_4546653796', 'NA1_4546639740', 'NA1_4546614400', 'NA1_4546343638', 'NA1_4546328506', 'NA1_4546316871', 'NA1_4546283052', 'NA1_4546260166', 'NA1_4545844899', 'NA1_4545817018', 'NA1_4545790752', 'NA1_4545739004', 'NA1_4545668616']"
4265,"['NA1_4545575221', 'NA1_4545494492', 'NA1_4544919202', 'NA1_4544894923', 'NA1_4544861392', 'NA1_4544835255', 'NA1_4544677391', 'NA1_4544669063', 'NA1_4544649809', 'NA1_4544614886', 'NA1_4544578086', 'NA1_4544568838', 'NA1_4544540733', 'NA1_4544532094', 'NA1_4544521436', 'NA1_4543993316', 'NA1_4543165445', 'NA1_4543118386', 'NA1_4542082488', 'NA1_4542057180']"
4266,"['NA1_4546014206', 'NA1_4545940132', 'NA1_4545880639', 'NA1_4545857048', 'NA1_4545632878', 'NA1_4545605618', 'NA1_4545586991', 'NA1_4545563401', 'NA1_4545550833', 'NA1_4545523681', 'NA1_4545511106', 'NA1_4545484488', 'NA1_4544861791', 'NA1_4544812552', 'NA1_4544588708', 'NA1_4544586413', 'NA1_4544565294', 'NA1_4544428714', 'NA1_4544418238', 'NA1_4544400076']"
4267,"['NA1_4546120836', 'NA1_4546063811', 'NA1_4546006022', 'NA1_4545941851', 'NA1_4545898244', 'NA1_4545870067', 'NA1_4545832348', 'NA1_4545713746', 'NA1_4545685682', 'NA1_4545674015', 'NA1_4545658141', 'NA1_4545644160', 'NA1_4545635192', 'NA1_4545605618', 'NA1_4545300910', 'NA1_4545268946', 'NA1_4545244214', 'NA1_4545206237', 'NA1_4545169494', 'NA1_4545115033']"
4268,"['NA1_4545556184', 'NA1_4545529651', 'NA1_4545521136', 'NA1_4545496429', 'NA1_4545480444', 'NA1_4545463383', 'NA1_4545453182', 'NA1_4545437062', 'NA1_4545418464', 'NA1_4544658987', 'NA1_4544655884', 'NA1_4544618685', 'NA1_4544615267', 'NA1_4544597167', 'NA1_4544584845', 'NA1_4544564170', 'NA1_4544556102', 'NA1_4544542077', 'NA1_4544528579', 'NA1_4543874447']"
4269,"['NA1_4546461473', 'NA1_4546461737', 'NA1_4546107745', 'NA1_4546023262', 'NA1_4545995654', 'NA1_4545968409', 'NA1_4545942590', 'NA1_4545537210', 'NA1_4545516496', 'NA1_4545500443', 'NA1_4545484035', 'NA1_4545460574', 'NA1_4544792307', 'NA1_4544768693', 'NA1_4544746452', 'NA1_4544726595', 'NA1_4544700488', 'NA1_4544697739', 'NA1_4544662247', 'NA1_4544639722']"
4270,"['NA1_4546742859', 'NA1_4546692048', 'NA1_4546672776', 'NA1_4546540300', 'NA1_4546512281', 'NA1_4546503756', 'NA1_4545806938', 'NA1_4545765344', 'NA1_4545736593', 'NA1_4545713908', 'NA1_4545598027', 'NA1_4545577334', 'NA1_4545505389', 'NA1_4545496043', 'NA1_4544925266', 'NA1_4544890725', 'NA1_4544846683', 'NA1_4544559222', 'NA1_4544540172', 'NA1_4544075381']"
4271,"['NA1_4545198501', 'NA1_4545152982', 'NA1_4545109129', 'NA1_4545075948', 'NA1_4545039462', 'NA1_4544677305', 'NA1_4544670104', 'NA1_4544631000', 'NA1_4544605693', 'NA1_4544579904', 'NA1_4544572182', 'NA1_4544557226', 'NA1_4544533171', 'NA1_4544526875', 'NA1_4544511764', 'NA1_4538737708', 'NA1_4538699439', 'NA1_4538651449', 'NA1_4538616849', 'NA1_4535630201']"
4272,"['NA1_4546758567', 'NA1_4546712735', 'NA1_4546677108', 'NA1_4546656966', 'NA1_4546621339', 'NA1_4545953209', 'NA1_4545927913', 'NA1_4545876571', 'NA1_4545826259', 'NA1_4545775622', 'NA1_4545747417', 'NA1_4545705574', 'NA1_4545674320', 'NA1_4545651372', 'NA1_4545629589', 'NA1_4545612041', 'NA1_4491261762', 'NA1_4491217670', 'NA1_4491195850', 'NA1_4490953299']"
4273,"['NA1_4546668836', 'NA1_4546642290', 'NA1_4546609134', 'NA1_4546563611', 'NA1_4546547996', 'NA1_4546216508', 'NA1_4546152195', 'NA1_4546123843', 'NA1_4546075146', 'NA1_4546039821', 'NA1_4545987370', 'NA1_4545721080', 'NA1_4545691591', 'NA1_4545554074', 'NA1_4545526680', 'NA1_4545511870', 'NA1_4545064701', 'NA1_4545029401', 'NA1_4544992381', 'NA1_4544944620']"
4274,"['NA1_4546766561', 'NA1_4546707407', 'NA1_4546322337', 'NA1_4546293438', 'NA1_4546278269', 'NA1_4546259608', 'NA1_4546239782', 'NA1_4546185694', 'NA1_4545843629', 'NA1_4545779175', 'NA1_4545743870', 'NA1_4545426003', 'NA1_4545412429', 'NA1_4545367659', 'NA1_4545346922', 'NA1_4545326409', 'NA1_4545311160', 'NA1_4545168152', 'NA1_4545130804', 'NA1_4545082862']"
4275,"['NA1_4546658971', 'NA1_4546627335', 'NA1_4546100850', 'NA1_4546057496', 'NA1_4545954912', 'NA1_4545756911', 'NA1_4545716216', 'NA1_4545663326', 'NA1_4545637846', 'NA1_4545607089', 'NA1_4545500276', 'NA1_4545494644', 'NA1_4545482469', 'NA1_4545248836', 'NA1_4545200074', 'NA1_4545161059', 'NA1_4544738482', 'NA1_4544715883', 'NA1_4542458861', 'NA1_4542404168']"
4276,"['NA1_4546750348', 'NA1_4546721581', 'NA1_4546700541', 'NA1_4546672485', 'NA1_4546654188', 'NA1_4546616719', 'NA1_4546156926', 'NA1_4546096212', 'NA1_4546013122', 'NA1_4545981949', 'NA1_4545140595', 'NA1_4545103448', 'NA1_4545075577', 'NA1_4545024688', 'NA1_4545005959', 'NA1_4544943639', 'NA1_4534057111', 'NA1_4533994358', 'NA1_4533946444', 'NA1_4533889192']"
4277,"['NA1_4546615781', 'NA1_4545786052', 'NA1_4544658338', 'NA1_4544649117', 'NA1_4544630297', 'NA1_4544617981', 'NA1_4544591314', 'NA1_4544584845', 'NA1_4544550277', 'NA1_4544532385', 'NA1_4544523409', 'NA1_4544514437', 'NA1_4542677677', 'NA1_4542108079', 'NA1_4541714321', 'NA1_4539812549', 'NA1_4539291287', 'NA1_4539267453', 'NA1_4537981283', 'NA1_4537656619']"
4278,"['NA1_4546751413', 'NA1_4546729014', 'NA1_4546698538', 'NA1_4546114369', 'NA1_4546081262', 'NA1_4545935217', 'NA1_4545770847', 'NA1_4545739333', 'NA1_4545710484', 'NA1_4545682523', 'NA1_4545662516', 'NA1_4545640920', 'NA1_4545621801', 'NA1_4545066905', 'NA1_4545018331', 'NA1_4544970611', 'NA1_4544937417', 'NA1_4544904256', 'NA1_4544863369', 'NA1_4544826397']"
4279,"['NA1_4546736256', 'NA1_4546558611', 'NA1_4546549853', 'NA1_4546528887', 'NA1_4546504265', 'NA1_4546383666', 'NA1_4546383787', 'NA1_4546367903', 'NA1_4546345160', 'NA1_4546322337', 'NA1_4546211851', 'NA1_4546180123', 'NA1_4546148458', 'NA1_4545785964', 'NA1_4545740497', 'NA1_4545717078', 'NA1_4545587272', 'NA1_4545569900', 'NA1_4545229111', 'NA1_4545191010']"
4280,"['NA1_4546560053', 'NA1_4546528306', 'NA1_4546496599', 'NA1_4546470368', 'NA1_4546461822', 'NA1_4546426214', 'NA1_4546181307', 'NA1_4546152195', 'NA1_4545882022', 'NA1_4545798360', 'NA1_4545550833', 'NA1_4545444241', 'NA1_4544849342', 'NA1_4544836943', 'NA1_4544795098', 'NA1_4544729425', 'NA1_4544698039', 'NA1_4544667232', 'NA1_4544645979', 'NA1_4544625207']"
4281,"['NA1_4546190937', 'NA1_4545929238', 'NA1_4545885944', 'NA1_4545840543', 'NA1_4545804670', 'NA1_4545779327', 'NA1_4545768602', 'NA1_4545742748', 'NA1_4545716924', 'NA1_4545684461', 'NA1_4545149344', 'NA1_4545117162', 'NA1_4545035869', 'NA1_4544985004', 'NA1_4544925540', 'NA1_4491934974', 'NA1_4491900848', 'NA1_4491832389', 'NA1_4491796523', 'NA1_4491626383']"
4282,"['NA1_4546776653', 'NA1_4546761513', 'NA1_4546747525', 'NA1_4546734978', 'NA1_4546698976', 'NA1_4546569880', 'NA1_4546538603', 'NA1_4546517730', 'NA1_4546496599', 'NA1_4546150989', 'NA1_4546093642', 'NA1_4546051653', 'NA1_4546005766', 'NA1_4545947537', 'NA1_4545918125', 'NA1_4545871417', 'NA1_4545824672', 'NA1_4545802910', 'NA1_4545757116', 'NA1_4545730193']"
4283,"['NA1_4546742576', 'NA1_4546714936', 'NA1_4546655621', 'NA1_4546549530', 'NA1_4546531263', 'NA1_4546491019', 'NA1_4545729762', 'NA1_4545688616', 'NA1_4545556430', 'NA1_4545549872', 'NA1_4545522370', 'NA1_4545511742', 'NA1_4545476257', 'NA1_4545461432', 'NA1_4545448326', 'NA1_4544799780', 'NA1_4544770751', 'NA1_4544754104', 'NA1_4544717718', 'NA1_4544665179']"
4284,"['NA1_4545907922', 'NA1_4545869538', 'NA1_4545815402', 'NA1_4545660257', 'NA1_4545645090', 'NA1_4545621512', 'NA1_4545542809', 'NA1_4545525718', 'NA1_4545113593', 'NA1_4545065212', 'NA1_4545012600', 'NA1_4544856465', 'NA1_4544833832', 'NA1_4544808864', 'NA1_4544776074', 'NA1_4544742844', 'NA1_4544726004', 'NA1_4544709938', 'NA1_4544211016', 'NA1_4544170075']"
4285,"['NA1_4546365829', 'NA1_4546344726', 'NA1_4546326668', 'NA1_4546309377', 'NA1_4546291836', 'NA1_4546262113', 'NA1_4546230226', 'NA1_4546198062', 'NA1_4546160172', 'NA1_4546109384', 'NA1_4546075864', 'NA1_4546021144', 'NA1_4545971723', 'NA1_4545323437', 'NA1_4545314923', 'NA1_4545281307', 'NA1_4545257163', 'NA1_4544954346', 'NA1_4544918673', 'NA1_4544755224']"
4286,"['NA1_4546275054', 'NA1_4546251059', 'NA1_4545871803', 'NA1_4545822837', 'NA1_4545793821', 'NA1_4545407146', 'NA1_4545394261', 'NA1_4545387831', 'NA1_4545261566', 'NA1_4545238004', 'NA1_4545173978', 'NA1_4545136993', 'NA1_4544463694', 'NA1_4544380952', 'NA1_4539821954', 'NA1_4539791293', 'NA1_4535798301', 'NA1_4524621230', 'NA1_4524531911', 'NA1_4524502894']"
4287,"['NA1_4545080722', 'NA1_4545051613', 'NA1_4545017718', 'NA1_4544952891', 'NA1_4544920039', 'NA1_4544876631', 'NA1_4544729565', 'NA1_4544714204', 'NA1_4544692437', 'NA1_4544664724', 'NA1_4544648950', 'NA1_4543753448', 'NA1_4539205091', 'NA1_4539196624', 'NA1_4539191218', 'NA1_4539176154', 'NA1_4538884246', 'NA1_4538852607', 'NA1_4538606070', 'NA1_4538573786']"
